book_name,page_number,source_used,decision_reason,text
DSA - 3.pdf,49,pymupdf,pymupdf_scored_higher_than_marker,"30 Basic Concepts
The best case step count is the minimum number of steps that can be executed for
the given paramenters. The worst case step count is the maximum number of steps that
can be executed for the given paramenters. The average step count is the average number of steps executed on instances with the given parameters.
1.4.3 Asymptotic Notation (O, Q, 0)
Our motivation to determine step counts is to be able to compare the time complexities
of two programs that compute the same function and also to predict the growth in run time as the instance characteristics change.
Determining the exact step count (either worst case or average) of a program can
prove to be an exceedingly difficult task. Expending immense effort to determine the
step count exactly isn’t a very worthwhile endeavor as the notion of a step is itself inex­
act. (Both the instructions x = y and x = y -I- z + {x/y) -I- (jc *y *z -x/z) count as one step.)
Because of the inexactness of what a step stands for, the exact step count isn’t very use­
ful for comparative purposes. An exception to this is when the difference in the step
counts of two programs is very large as in 3n+3 versus 100a7+10. We might feel quite
safe in predicting that the program with step count l>n +3 will run in less time than the
one with step count lOOn +10. But even in this case, it isn’t necessary to know that the
exact step count is lOOn +10. Something like, “it’s about 80n, or 85rt, or 75n,’’ is ade­ quate to arrive at the same conclusion.
For most situations, it is adequate to be able to make a statement like c^n^ < Tp{n}
< C'yn^ or rg(Az,m) = C\\n + c^.^ where Cj and c^ are nonnegative constants. This is so
because if we have two programs with a complexity of c^n^ + C2.n and c^n, respectively,
then we know that the one with complexity c^n will be faster than the one with complex­
ity C\\n^ + c^n for sufficiently large values of n. For small values of n, either program
could be faster (depending on Cj, c^, and C3). If Ci = 1, C2 = 2, and c^ = 100 then C]n^
+ C2n < c^n for n < 98 and + C2n > c^n for n > 98. If cj = 1, C2 = 2, and C3 = 1000, then + C2n < c^n for n < 998.
No matter what the values of Ci, C2, and C3, there will be an n beyond which the
program with complexity C2,n will be faster than the one with complexity c^n^ + C2n.
This value of n will be called the break even point. If the break even point is 0 then the
program with complexity €3^ is always faster (or at least as fast). The exact break even
point cannot be determined analytically. The programs have to be run on a computer in
order to determine the break even point. To know that there is a break even point it is
adequate to know that one program has complexity Cin + C2n and the other c^^n for
some constants cj, C2, and C3. There is little advantage in determining the exact values of C], C2, and C3.
With the previous discussion as motivation, we introduce some terminology that
will enable us to make meaningful (but inexact) statements about the time and space
complexities of a program. In the remainder of this chapter, the functions f and g are nonnegative functions."
DSA - 3.pdf,50,marker,marker_better_or_equal,"**Definition**: [Big ""oh""] f(n) = O(g(n)) (read as ""f of n is big oh of g of n"") iff (if and only if) there exist positive constants c and $n_0$ such that $f(n) \\le cg(n)$ for all $n, n \\ge n_0$ . $\\square$
**Example 1.15:** 3n + 2 = O(n) as $3n + 2 \\le 4n$ for all $n \\ge 2$ . 3n + 3 = O(n) as $3n + 3 \\le 4n$ for all $n \\ge 3$ . 100n + 6 = O(n) as $100n + 6 \\le 101n$ for $n \\ge 10$ . $10n^2 + 4n + 2 = O(n^2)$ as $10n^2 + 4n + 2 \\le 11n^2$ for $n \\ge 5$ . $1000n^2 + 100n - 6 = O(n^2)$ as $1000n^2 + 100n - 6 \\le 1001n^2$ for $n \\ge 100$ . $6*2^n + n^2 = O(2^n)$ as $6*2^n + n^2 \\le 7*2^n$ for $n \\ge 4$ . $3n + 3 = O(n^2)$ as $3n + 3 \\le 3n^2$ for $n \\ge 2$ . $10n^2 + 4n + 2 = O(n^4)$ as $10n^2 + 4n + 2 \\le 10n^4$ for $n \\ge 2$ . $3n + 2 \\ne O(1)$ as 3n + 2 is not less than or equal to c for any constant c and all $n, n \\ge n_0$ . $10n^2 + 4n + 2 \\ne O(n)$ . $\\square$
We write O(1) to mean a computing time which is a constant. O(n) is called linear, $O(n^2)$ is called quadratic, $O(n^3)$ is called cubic, and $O(2^n)$ is called exponential. If an algorithm takes time $O(\\log n)$ it is faster, for sufficiently large n, than if it had taken O(n). Similarly, $O(n \\log n)$ is better than $O(n^2)$ but not as good as O(n). These seven computing times, O(1), $O(\\log n)$ , O(n), $O(n \\log n)$ , $O(n^2)$ , $O(n^3)$ , and $O(2^n)$ are the ones we will see most often in this book.
As illustrated by the previous example, the statement f(n) = O(g(n)) only states that g(n) is an upper bound on the value of f(n) for all $n, n \\ge n_0$ . It doesn't say anything about how good this bound is. Notice that $n = O(n^2)$ , $n = O(n^{2.5})$ , $n = O(n^3)$ , $n = O(2^n)$ , etc. In order for the statement f(n) = O(g(n)) to be informative, g(n) should be as small a function of n as one can come up with for which f(n) = O(g(n)). So, while we shall often say 3n + 3 = O(n), we shall almost never say $3n + 3 = O(n^2)$ even though this latter statement is correct.
From the definition of O, it should be clear that f(n) = O(g(n)) is not the same as O(g(n)) = f(n). In fact, it is meaningless to say that O(g(n)) = f(n). The use of the symbol ""="" is unfortunate as this symbol commonly denotes the ""equals"" relation. Some of the confusion that results from the use of this symbol (which is standard terminology) can be avoided by reading the symbol ""="" as ""is"" and not as ""equals.""
Theorem 1.2 obtains a very useful result concerning the order of f(n) (i.e., the g(n) in f(n) = O(g(n))) when f(n) is a polynomial in n.
**Theorem 1.2:** If $f(n) = a_m n^m + ... + a_1 n + a_0$ , then $f(n) = O(n^m)$ .
Proof:
$$f(n) \\le \\sum_{i=0}^{m} |a_i| n^i$$
$$\\le n^m \\sum_{i=0}^{m} |a_i| n^{i-m}$$
$$\\le n^m \\sum_{i=0}^{m} |a_i|, \\text{ for } n \\ge 1$$"
DSA - 3.pdf,51,vision_latex,vision_latex::markdown_high_non_alnum_ratio,"So, $f(n) = O(n^m)$. $\\square$

\\textbf{Definition:} [Omega] $f(n) = \\Omega(g(n))$ (read as ``$f$ of $n$ is omega of $g$ of $n$'') iff there exist positive constants $c$ and $n_0$ such that $f(n) \\ge c g(n)$ for all $n, n \\ge n_0$. $\\square$

\\textbf{Example 1.16:} $3n + 2 = \\Omega(n)$ as $3n + 2 \\ge 3n$ for $n \\ge 1$ (actually the inequality holds for $n \\ge 0$ but the definition of $\\Omega$ requires an $n_0 > 0$). $3n + 3 = \\Omega(n)$ as $3n + 3 \\ge 3n$ for $n \\ge 1$. $100n + 6 = \\Omega(n)$ as $100n + 6 \\ge 100n$ for $n \\ge 1$. $10n^2 + 4n + 2 = \\Omega(n^2)$ as $10n^2 + 4n + 2 \\ge n^2$ for $n \\ge 1$. $6 \\cdot 2^n + n^2 = \\Omega(2^n)$ as $6 \\cdot 2^n + n^2 \\ge 2^n$ for $n \\ge 1$. Observe also that $3n + 3 = \\Omega(1)$; $10n^2 + 4n + 2 = \\Omega(n)$; $6 \\cdot 2^n + n^2 = \\Omega(n^{100})$; $6 \\cdot 2^n + n^2 = \\Omega(n^{50.2})$; $6 \\cdot 2^n + n^2 = \\Omega(n)$; and $6 \\cdot 2^n + n^2 = \\Omega(1)$. $\\square$

As in the case of the ``big oh'' notation, there are several functions $g(n)$ for which $f(n) = \\Omega(g(n))$. $g(n)$ is only a lower bound on $f(n)$. For the statement $f(n) = \\Omega(g(n))$ to be informative, $g(n)$ should be as large a function of $n$ as possible for which the statement $f(n) = \\Omega(g(n))$ is true. So, while we shall say that $3n + 3 = \\Omega(n)$ and that $6 \\cdot 2^n + n^2 = \\Omega(2^n)$, we shall almost never say that $3n + 3 = \\Omega(1)$ or that $6 \\cdot 2^n + n^2 = \\Omega(1)$ even though both these statements are correct.

Theorem 1.3 is the analogue of Theorem 1.2 for the omega notation.

\\textbf{Theorem 1.3:} If $f(n) = a_m n^m + \\dots + a_1 n + a_0$ and $a_m > 0$, then $f(n) = \\Omega(n^m)$. $\\square$

\\textbf{Proof:} Left as an exercise. $\\square$

\\textbf{Definition:} [Theta] $f(n) = \\Theta(g(n))$ (read as ``$f$ of $n$ is theta of $g$ of $n$'') iff there exist positive constants $c_1, c_2$, and $n_0$ such that $c_1 g(n) \\le f(n) \\le c_2 g(n)$ for all $n, n \\ge n_0$. $\\square$

\\textbf{Example 1.17:} $3n + 2 = \\Theta(n)$ as $3n + 2 \\ge 3n$ for all $n \\ge 2$ and $3n + 2 \\le 4n$ for all $n \\ge 2$, so $c_1 = 3$, $c_2 = 4$, and $n_0 = 2$. $3n + 3 = \\Theta(n)$; $10n^2 + 4n + 2 = \\Theta(n^2)$; $6 \\cdot 2^n + n^2 = \\Theta(2^n)$; and $10 \\log n + 4 = \\Theta(\\log n)$. $3n + 2 \\ne \\Theta(1)$; $3n + 3 \\ne \\Theta(n^2)$; $10n^2 + 4n + 2 \\ne \\Theta(n)$; $10n^2 + 4n + 2 \\ne \\Theta(1)$; $6 \\cdot 2^n + n^2 \\ne \\Theta(n^2)$; $6 \\cdot 2^n + n^2 \\ne \\Theta(n^{100})$; and $6 \\cdot 2^n + n^2 \\ne \\Theta(1)$. $\\square$

The theta notation is more precise than both the ``big oh'' and omega notations. $f(n) = \\Theta(g(n))$ iff $g(n)$ is both an upper and lower bound on $f(n)$.

Notice that the coefficients in all of the $g(n)$'s used in the preceding three examples has been 1. This is in accordance with practice. We shall almost never find ourselves saying that $3n + 3 = O(3n)$, or that $10 = O(100)$, or that $10n^2 + 4n + 2 = \\Omega(4n^2)$, or that $6 \\cdot 2^n + n^2 = \\Omega(6 \\cdot 2^n)$, or that $6 \\cdot 2^n + n^2 = \\Omega(6 \\cdot 2^n)$, even though each of these statements is true.

\\textbf{Theorem 1.4:} If $f(n) = a_m n^m + \\dots + a_1 n + a_0$ and $a_m > 0$, then $f(n) = \\Theta(n^m)$. $\\square$

\\textbf{Proof:} Left as an exercise. $\\square$"
DSA - 3.pdf,52,marker,marker_better_or_equal,"Let us reexamine the time complexity analyses of the previous section. For function sum (Program 1.11) we had determined that $T_{sum}(n) = 2n + 3$ . So, $T_{sum}(n) = \\Theta(n)$ . $T_{rsum}(n) = 2n + 2 = \\Theta(n)$ and $T_{add}(rows, cols) = 2rows.cols + 2rows + 1 = \\Theta(rows.cols)$ .
While we might all see that the O, $\\Omega$ , and $\\Theta$ notations have been used correctly in the preceding paragraphs, we are still left with the question: ""Of what use are these notations if one has to first determine the step count exactly?"" The answer to this question is that the asymptotic complexity (i.e., the complexity in terms of O, $\\Omega$ , and $\\Theta$ ) can be determined quite easily without determining the exact step count. This is usually done by first determining the asymptotic complexity of each statement (or group of statements) in the program and then adding up these complexities.
Example 1.18 [Complexity of matrix addition]: Using a tabular approach, we construct the table of Figure 1.5. This is quite similar to Figure 1.4. However, instead of putting in exact step counts, we put in asymptotic ones. For nonexecutable statements, we enter a step count of 0. Constructing a table such as the one in Figure 1.5 is actually easier than constructing the one is Figure 1.4. For example, it is harder to obtain the exact step count of rows.(cols+1) for line 5 than it is to see that line 5 has an asymptotic complexity that is $\\Theta(rows.cols)$ . To obtain the asymptotic complexity of the function, we can add the asymptotic complexities of the individual program lines. Alternately, since the number of lines is a constant (i.e., is independent of the instance characteristics), we may simply take the maximum of the line complexities. Using either approach, we obtain $\\Theta(rows.cols)$ as the asymptotic complexity. $\\square$
| Statement | Asymptotic complexity |
|------------------------------------------------------------------------------|-----------------------|
| void add(int a[][MAX_SIZE] · · · ) | 0 |
| { | 0 |
| int i, j; | 0 |
| for (i=0; i <rows; i++)<="""" td=""""><td><math>\\Theta(rows)</math></td></rows;> | $\\Theta(rows)$ |
| for $(j = 0; j < cols; j++)$ | $\\Theta(rows.cols)$ |
| c[i][j] = a[i][j] + b[i][j]; | $\\Theta(rows.cols)$ |
| } | 0 |
| Total | $\\Theta(rows.cols)$ |
Figure 1.5: Time complexity of matrix addition
**Example 1.19** [Binary search]: Let us obtain the time complexity of the binary search function binsearch (Program 1.6). The instance characteristic we shall use is the number n of elements in the list. Each iteration of the while loop takes $\\Theta(1)$ time. We can show that the while loop is iterated at most $\\lceil \\log_2(n+1) \\rceil$ times (see the book by S. Sahni cited in the references). Since an asymptotic analysis is being performed, we don't need"
DSA - 3.pdf,53,marker,marker_better_or_equal,"## 34 Basic Concepts
such an accurate count of the worst case number of iterations. Each iteration except for the last results in a decrease in the size of the segment of *list* that has to be searched by a factor of about 2. That is, the value of right - left + 1 reduces by a factor of about 2 on each iteration. So, this loop is iterated $\\Theta(\\log n)$ times in the worst case. As each iteration takes $\\Theta(1)$ time, the overall worst case complexity of *binsearch* is $\\Theta(\\log n)$ . Notice that the best case complexity is $\\Theta(1)$ as in the best case *searchnum* is found in the first iteration of the **while** loop. $\\square$
**Example 1.20** [*Permutations*]: Consider function perm (Program 1.8). When i = n, the time taken is $\\Theta(n)$ . When i < n, the **else** clause is entered. The **for** loop of this clause is entered n-i+1 times. Each iteration of this loop takes $\\Theta(n+T_{perm}(i+1,n))$ time. So, $T_{perm}(i,n) = \\Theta((n-i+1)(n+T_{perm}(i+1,n)))$ when i < n. Since, $T_{perm}(i+1,n)$ , is at least n when $i+1 \\le n$ , we get $T_{perm}(i,n) = \\Theta((n-i+1)T_{perm}(i+1,n))$ for i < n. Solving this recurrence, we obtain $T_{perm}(1,n) = \\Theta(n(n!))$ , $n \\ge 1$ . $\\square$
**Example 1.21** [*Magic square*]: As our last example of complexity analysis, we use a problem from recreational mathematics, the creation of a magic square.
A magic square is an $n \\times n$ matrix of the integers from 1 to $n^2$ such that the sum of each row and column and the two major diagonals is the same. Figure 1.6 shows a magic square for the case n = 5. In this example, the common sum is 65.
| 15 | 8 | 1 | 24 | 17 |
|----|----|----|----|----|
| 16 | 14 | 7 | 5 | 23 |
| 22 | 20 | 13 | 6 | 4 |
| 3 | 21 | 19 | 12 | 10 |
| 9 | 2 | 25 | 18 | 11 |
Figure 1.6: Magic square for n = 5
Coxeter has given the following simple rule for generating a magic square when n is odd:
Put a one in the middle box of the top row. Go up and left assigning numbers in increasing order to empty boxes. If your move causes you to jump off the square (that is, you go beyond the square's boundaries), figure out where you would be if you landed on a box on the opposite side of the square. Continue with this box. If a box is occupied, go down instead of up and continue."
DSA - 3.pdf,54,marker,marker_better_or_equal,"We created Figure 1.6 using Coxeter's rule. Program 1.22 contains the coded algorithm. Let n denote the size of the magic square (i.e., the value of the variable *size* in Program 1.22. The **if** statements that check for errors in the value of n take $\\Theta(1)$ time. The two nested **for** loops have a complexity $\\Theta(n^2)$ . Each iteration of the next **for** loop takes $\\Theta(1)$ time. This loop is iterated $\\Theta(n^2)$ time. So, its complexity is $\\Theta(n^2)$ . The nested **for** loops that output the magic square also take $\\Theta(n^2)$ time. So, the asymptotic complexity of Program 1.22 is $\\Theta(n^2)$ . $\\square$
```
#include <stdio.h>
#define MAX_SIZE 15 /* maximum size of square */ void main(void)
/* construct a magic square, iteratively */ static int square[MAX_SIZE][MAX_SIZE];
int i, j, row, column; /* indices */ int count ;
/* counter */ int size;
/* Square size */ printf(""Enter the size of the square: "");
scanf(""%d"", &size);
/* check for input errors */ if (size < 1 || size > MAX_SIZE + 1) { fprintf(stderr, ""Error! Size is out of range\\n"");
exit(1);
if (!(size % 2)) { fprintf(stderr, ""Error! Size is even\\n"");
exit(1);
for (i = 0; i < size; i++) for (j = 0; j < size; j++) square[i][j] = 0;
square[0][(size-1) / 2] = 1; /* middle of first row */
/* i and j are current position */ i = 0;
j = (size - 1) / 2;
for (count = 2; count <= size * size; count++) {</pre> row = (i-1 < 0) ? (size - 1) : (i - 1); /*up*/ column = (j-1 < 0) ? (size - 1) : (j - 1); /*left*/ if (square[row][column]) /*down*/ i = (++i) % size;
else {
/* square is unoccupied */ i = row;
```"
DSA - 3.pdf,55,pymupdf,pymupdf_scored_higher_than_marker,"36 Basic Concepts
(j-1
0) ?
(size - 1)
—j ;
square[i][j] count;
output the magic square
\\n\\n"", size);
printf("" Magic Square of size %d :
for (i = 0; i < size;
i + +) < j++)
1 < for (j = 0; j < size;
0; j printf ( ""%5d'’, square[i] [j] ) ;
printf(""\\n"");
printf(""\\n\\n"");
Program 1.22: Magic square program
When we analyze programs in the following chapters, we will normally confine
ourselves to providing an upper bound on the complexity of the program. That is, we will
normally use only the big oh notation. We do this because this is the current trend in
practice. In many of our analyses the theta notation could have been used in place of the
big oh notation as the complexity bound obtained is both an upper and a lower bound for the program.
EXERCISES
Show that the following statements are correct:
5n^ -6n =
(a)
(b)
2^2 + n log n =
(c)
(d) i=Q
(e) i=Q
+ 6-2"" = 0(^2"")
(f) n-"" + lO^n^ =
(g)
! (log n + 1) = O(n^)
(h)
+A7 log/i = 0(n^-^
(i)"
DSA - 3.pdf,56,pymupdf,pymupdf_scored_higher_than_marker,"Performance Analysis 37
+ n + n = 0(«^logz2) for all > 1.
lOn^ + 15n4 H-lOOn^?” = O(n^2^)
(j)
(k)
Show that the following statements are incorrect:
lOn^ + 9 = O(n)
(a)
M^log n =
(b)
/io^n- Q(n^)
(c) n^2^ + 6n^3^ = O(n^2'^}
(d)
3"" =0(2'^)
(e)
Prove Theorem 1.3.
Prove Theorem 1.4.
Determine the worst case complexity of Program 1.18.
Determine the worst case complexity of Program 1.21.
Compare the two functions and 20z2 +4 for various values of n. Determine when the second function becomes smaller than the first.
Write an equivalent recursive version of the magic square program (Program
1,22).
1.4.4
Practical Complexities
Wq have seen that the time complexity of a program is generally some function of the
instance characteristics. This function is very useful in determining how the time
requirements vary as the instance characteristics change. The complexity function may
also be used to compare two programs P and Q that perform the same task. Assume that program P has complexity 0(n) and program Q is of complexity We can assert
that program P is faster than program Q for “sufficiently large” n. To see the validity of
this assertion, observe that the actual computing time of P is bounded from above by cn
for some constant c and for all n, n > n i, while that of Q is bounded from below by dn^
for some constant d and all n, « > n2. Since cn < dn^ for n > c/d, program P is faster than program Q whenever n > max{n ।, n2, c/d}.
You should always be cautiously aware of the presence of the phrase “sufficiently
large” in the assertion of the preceding discussion. When deciding which of the two programs to use, we must know whether the n we are dealing with is, in fact,
“sufficiently large.” If program P actually runs in milliseconds while program Q
runs in n^ milliseconds and if we always have n < 10^, then, other factors being equal, program Q is the one to use, other factors being equal.
To get a feel for how the various functions grow with n, you are advised to study
Figures 1.7 and 1.8 very closely. As you can see, the function 2"" grows very rapidly
with n. In fact, if a program needs 2"" steps for execution, then when n = 40, the number of steps needed is approximately 1.1
10^^. On a computer performing 1 billion steps per"
DSA - 3.pdf,57,pymupdf,pymupdf_scored_higher_than_marker,"38 Basic Concepts
second, this would require about 18.3 minutes. If n = 50, the same program would run
for about 13 days on this computer. When n = 60, about 310.56 years will be required to
execute the program and when n = 100, about 4*10^^ years will be needed. So, we may
conclude that the utility of programs with exponential complexity is limited to small n
(typically n < 40).
Instance characteristic n
Time
Name
Constant log n n log n
Logarithmic
Linear
Log linear
Quadratic
Cubic
26313 X 10^^
Exponential
Factorial
Figure 1.7 Function values
Programs that have a complexity that is a polynomial of high degree are also of
limited utility. For example, if a program needs steps, then using our 1 billion steps
per second computer we will need 10 seconds when n = 10; 3,171 years when n = 100;
and 3.17
*10^^ years when n = 1000. If the program’s complexity had been steps
instead, then we would need 1 second when n = 1000; 110.67 minutes when n = 10,000;
and 11.57 days when n = 100,000.
Figure 1.9 gives the time needed by a 1 billion instructions per second computer to
execute a program of complexity f(n) instructions. You should note that currently only
the fastest computers can execute about 1 billion instructions per second. From a practi­
cal standpoint, it is evident that for reasonably large n (say n > 100), only programs of
small complexity (such as n, nlogn, n^, are feasible. Further, this is the case even if
one could build a computer capable of executing 10^^ instructions per second. In this
case, the computing times of Figure 1.9 would decrease by a factor of 1000. Now, when
n = 100 it would take 3.17 years to execute instructions, and 4*10^^ years to execute
2"" instructions.
instructions, and 4*10
1.5
PERFORMANCE MEASUREMENT
Although performance analysis gives us a powerful tool for assessing an algorithm’s
space and time complexity, at some point we also must consider how the algorithm exe­
cutes on our machine. This consideration moves us from the realm of analysis to that of"
DSA - 3.pdf,58,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}

\\begin{document}

\\begin{figure}[htbp]
    \\centering
    \\includegraphics[width=0.8\\textwidth]{_page_0_Figure_1.jpeg}
    \\caption{Plot of function values}
    \\label{fig:func_values}
\\end{figure}

\\section*{Performance Measurement 39}

Figure~\\ref{fig:func_values} Plot of function values

measurement. We will concentrate our discussion on measuring time.

The functions we need to time events are part of C's standard library, and are accessed through the statement: \\texttt{\\#include \\textless time.h\\textgreater}. There are actually two different methods for timing events in C. Figure~\\ref{fig:timing_methods} shows the major differences between these two methods.

Method 1 uses \\texttt{clock} to time events. This function gives the amount of processor time that has elapsed since the program began running. To time an event we use \\texttt{clock} twice, once at the start of the event and once at the end. The time is returned as a built-in type, \\texttt{clock\\_t}. The total time required by an event is its start time subtracted from its stop time. Since this result could be any legitimate numeric type, we \\textbf{type cast} it to

\\end{document}"
DSA - 3.pdf,59,vision_latex,vision_latex::markdown_high_non_alnum_ratio,"\\begin{figure}[htbp]
\\centering
\\begin{tabular}{|c|c|c|c|c|c|c|c|}
\\hline
\\multicolumn{1}{|c|}{$n$} & \\multicolumn{1}{c|}{$f(n)=n$} & \\multicolumn{1}{c|}{$f(n)=\\log_2 n$} & \\multicolumn{1}{c|}{$f(n)=n^2$} & \\multicolumn{1}{c|}{$f(n)=n^3$} & \\multicolumn{1}{c|}{$f(n)=n^4$} & \\multicolumn{1}{c|}{$f(n)=n^{10}$} & \\multicolumn{1}{c|}{$f(n)=2^n$} \\\\
\\hline
10 & .01$\\mu$s & .03$\\mu$s & 1$\\mu$s & 1$\\mu$s & 10$\\mu$s & 10sec & 1$\\mu$s \\\\
20 & .02$\\mu$s & .09$\\mu$s & 4$\\mu$s & 8$\\mu$s & 160$\\mu$s & 2.84hr & 1ms \\\\
30 & .03$\\mu$s & .15$\\mu$s & 9$\\mu$s & 27$\\mu$s & 810$\\mu$s & 6.83d & 1sec \\\\
40 & .04$\\mu$s & .21$\\mu$s & 16$\\mu$s & 64$\\mu$s & 2.56ms & 121.36d & 18.3min \\\\
50 & .05$\\mu$s & .28$\\mu$s & 25$\\mu$s & 125$\\mu$s & 6.25ms & 3.1yr & 13d \\\\
100 & .10$\\mu$s & 6.66$\\mu$s & 100$\\mu$s & 1ms & 100ms & 3171yr & $4*10^{13}$ yr \\\\
1,000 & 1.00$\\mu$s & 9.96$\\mu$s & 1ms & 1sec & 16.67min & $3.17*10^{13}$ yr & $32*10^{283}$ yr \\\\
10,000 & 10.00$\\mu$s & 130.03$\\mu$s & 100ms & 16.67min & 115.7d & $3.17*10^{23}$ yr & \\\\
100,000 & 100.00$\\mu$s & 1.66ms & 10sec & 11.57d & 3171yr & $3.17*10^{33}$ yr & \\\\
1,000,000 & 1.00ms & 19.92ms & 16.67min & 31.71yr & $3.17*10^7$ yr & $3.17*10^{43}$ yr & \\\\
\\hline
\\end{tabular}
\\caption{Times on a 1 billion instruction per second computer}
\\label{fig:times}
\\end{figure}

$\\mu$s = microsecond = $10^{-6}$ seconds \\\\
ms = millisecond = $10^{-3}$ seconds \\\\
sec = seconds \\\\
min = minutes \\\\
hr = hours \\\\
d = days \\\\
yr = years"
DSA - 3.pdf,60,marker,marker_better_or_equal,"| | Method<br>1 | Method<br>2 |
|-------------------------|--------------------------------------------------------------|----------------------------------------------------|
| Start<br>timing | start<br>=<br>clockO; | start<br>=<br>time(NULL); |
| Stop<br>timing | stop<br>clockO;<br>= | stop<br>time(NULL);<br>= |
| returned<br>Type | clock-t | time-t |
| Result<br>seconds<br>in | duration<br>=<br>(stop-start))<br>/<br>((double)<br>CLK-TCK; | duration<br>=<br>(double)<br>difftime(stop,start); |
**Figure 1.10:** Event timing in **C**
**double.** In addition, since this result is measured as internal processor time, we must divide it by the number of clock ticks per second to obtain the result in seconds. On our compiler the ticks per second is held in the built-in constant, *CLK-TCK.* We found that this method was far more accurate on our machine. However, the second method does not require a knowledge ofthe ticks per second, which is why we also present it here.
Method 2 uses *time.* This function returns the time, measured in seconds, as the built-in type *time-t.* Unlike *clock, time* has one parameter, which specifies a location to hold the time. Since we do not want to keep the time, we pass in a *NULL* value for this parameter. As was true of Method 1, we use *time* at the start and the end of the event we want to time. We then pass these two times into *diffiime,* which returns the difference between two times measured in seconds. Since the type of this result is *time-t,* we **type cast** it to **double** before printing it out.
The exact syntax of the timing functions varies from computer to computer and also depends on the operating system and compiler in use. For example, the constant *CLK-TCK* does not exist on a SUN Sparcstation running SUNOS 4.1 Instead, the *clock()* function returns the time in microseconds. Similarly, the function *difliime()* is not available and one must use (stop-start) to calculate the total time taken.
We now want to look at two examples of event timing. In each case, we analyze the worst case performance.
**Example 1.22** *case performance ofthe selection function}"".* The worst case for selection sort occurs when the elements are in reverse order. That is, we want to sort into ascending order an array that is currently in descending order. To conduct our timing tests, we varied the size of the array from 0, 10, 20 , • • • ,90, 100, 200 , • , 1600. Program 1.23 contains the code we used to conduct the timing tests. (We have not included the sort function code again since it is found in Program 1.3).
To conduct the timing tests, we used a **for** loop to control the size of the array. At each iteration, a new reverse ordered array of *sizelist* [/1 was created. We called *clock* immediately before we invoked *sort* and immediately after it returned. The results of the tests are displayed in Figures 1.11 and 1.12. The tests were conducted on an **IBM**"
DSA - 3.pdf,61,marker,marker_better_or_equal,"```
#include <stdio.h>
#include <time.h>
#define MAX_SIZE 1601
#define ITERATIONS 26
#define SWAP(x, y, t) ((t) void main(void)
(x) , (X) (y), (y) (t))
{0, 10, 20, 30, 40, 50, 60, 70, 80, 90, time\\n"");
- j;
clock(};
int i,j,position;
int list[MAX_SIZE];
int sizelist[]
100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100,
1200, 1300, 1400, 1500, 1600};
clock_t start, stop;
double duration;
printf {'' n for (i = 0; i < ITERATIONS; i++) { for {j = 0; j < sizelist[i]; j++) list[j] = sizelist[i] start sort(list,sizelist[i]);
stop = clock ();
CLK_TCK = number of clock ticks per second */
((double) (stop-start)) / CLK_TCK;
%f\\n"",sizelist[i], duration);
duration = printf (''%6d
```
**Program 1.23:** Timing program for the selection sort function
compatible PC with an 80386 cpu, an 80387 numeric coprocessor, and a turbo accelerator. We used Borland's Turbo C compiler.
What confidence can we have in the results of this experiment? The measured time for *n* < 100 is zero. This cannot be accurate. The sort time for all *n* must be larger than zero as some nonzero amount of work is being done. Furthermore, since the value of *CLK-TCK* is 18 on our computer, the number of clock ticks measured for *n <* 500 is less than 10. Since there is a measurement error of ±1 tick, the measured ticks for *n <sup>&</sup>lt;* 500 are less than 10% accurate. In the next example, we see how to obtain more accurate times.
The accuracy of our experiment is within 10% for *n* 500. We may regard this as acceptable. The curve of Figure 1.12 resembles the curve displayed in Figure 1.8. This agrees with our analysis of selection sort. The times obtained suggest that while selection sort is good for small arrays, it is a poor sorting algorithm for large arrays."
