book_name,page_number,source_used,decision_reason,text
CAO - 1.pdf,783,pypdf,pypdf_scored_higher_than_marker,"587.e10 6.16 Historical Perspective and Further Reading
Further Reading
Agrawal P . and W . J. Dally [1990]. A hardware logic simulation system, IEEE transactions on computer-aided design of integrated circuits and systems 9(1): 19–29.
Almasi, G. S. and A. Gottlieb [1989]. Highly Parallel Computing, Benjamin/Cummings, Redwood City, CA.
A textbook covering parallel computers.
Amdahl, G. M. [1967]. “Validity of the single processor approach to achieving large scale computing
capabilities, ” Proc. AFIPS Spring Joint Computer Conf., Atlantic City, NJ (April), 483–85.
Written in response to the claims of the Illiac IV , this three-page article describes Amdahl’s law and gives the classic reply to arguments for abandoning the current form of computing.
Andrews, G. R. [1991]. Concurrent Programming: Principles and Practice, Benjamin/Cummings, Redwood
City, CA.
A text that gives the principles of parallel programming.
Archibald, J. and J. -L. Baer [1986]. “Cache coherence protocols: Evaluation using a multiprocessor simulation model” , ACM Trans. on Computer Systems 4 (November), 273–98.
Classic survey paper of shared-bus cache coherence protocols.
Arpaci-Dusseau, A., R. Arpaci-Dusseau, D. Culler, J. Hellerstein, and D. Patterson [1997]. “High-performance
sorting on networks of workstations, ” Proc. ACM SIG MOD/PODS Conference on Management of Data,
Tucson, AZ (May), 12–15.
How a world record sort was performed on a cluster, including architecture critique of the workstation and
network interface. By April 1, 1997, they pushed the record to 8.6 GB in 1 minute and 2.2 seconds to sort 100 MB.
Asanovic ́, K. [2002]. Programmable neurocomputing. In: Arbib M. A., editor: The Handbook of Brain Theory
and Neural Networks, Second Edition , Cambridge, MA, (November), MIT Press. ( edu/∼ krste/papers/ neurocomputing.pdf. https://people.eecs.berkeley).
Asanović, K., Beck, Johnson J , J. Wawrzynek, B. Kingsbury, N. Morgan. [1998]. Training Neural Networks
with Spert-II. Chapter 11. In: Paradigms and Implementations. N. Sundararajan and P . Saratchandran, editors:
Parallel Architectures for Artificial Networks, IEEE Computer Society Press, (November). (ISBN 0-8186-8399-6).
Asanovic, K., R. Bodik, B. C. Catanzaro, J. J. Gebis, P . Husbands, K. Keutzer, D. A. Patterson, W . L. Plishker, J. Shalf,
S. W . Williams, and K. A. Y elick. [2006]. “The landscape of parallel computing research: A view from Berkeley. ”
Tech. Rep. UCB/EECS-2006-183, EECS Department, University of California, Berkeley (December 18).
Nicknamed the “Berkeley View, ” this report lays out the landscape of the multicore challenge.
Bailey, D. H., E. Barszcz, J. T. Barton, D. S. Browning, R. L. Carter, L. Dagum, R. A. Fatoohi, P . O. Frederickson,
T. A. Lasinski, R. S. Schreiber, H. D. Simon, V . Venkatakrishnan, and S. K. Weeratunga. [1991]. “The NAS
parallel benchmarks—summary and preliminary results, ” Proceedings of the 1991 ACM/IEEE conference on
Super-computing (August).
Describes the NAS parallel benchmarks.
Bell, C. G. [1985]. “Multis: A new class of multiprocessor computers, ” Science 228 (April 26): 462–467.
Distinguishes shared address and nonshared address multiprocessors based on micro processors.
Bienia, C., S. Kumar, J. P . Singh, and K. Li [2008]. “The PARSEC benchmark suite: characterization and
architectural implications, ” Princeton University Technical Report TR-81 1-008 (January).
Describes the PARSEC parallel benchmarks. Also see http://parsec.cs.princeton.edu/."
CAO - 1.pdf,784,pypdf,pypdf_scored_higher_than_marker,"6.16 Historical Perspective and Further Reading 587.e11
Bouknight, W . J., Denenberg, S. A., McIntyre, D. E., Randall, J. M., Sameh, A. H., and Slotnick, D. L. [1972].
The Illiac IV system, Proceedings of the IEEE, 60(4), 369–388.
This describes the most infamous SIMD supercomputer.
Chen, Y ., T. Chen , Z. Xu , N. Sun , and O. Teman. [2016]. DianNao Family: Energy-efficient hardware accelerators for machine learning, Commun. ACM 59(11): 105–112 (November).
Culler, D. E. and J. P . Singh, with A. Gupta [1998]. Parallel Computer Architecture, Morgan Kaufmann, San
Francisco.
A textbook on parallel computers.
Dongarra, J. J., J. R. Bunch, G. B. Moler, G. W . Stewart [1979]. LINPACK Users’ Guide, Society for Industrial
Mathematics.
The original document describing Linpack, which became a widely used parallel bench mark.
Falk, H. [1976]. “Reaching for the gigaflop, ” IEEE Spectrum 13: 10 (October), 65–70.
Chronicles the sad story of the Illiac IV: four times the cost and less than one-tenth the performance of original goals.
Flynn, M. J. [1966]. “Very high-speed computing systems, ” Proc. IEEE 54 12 (December), 1901–1909.
Classic article showing SISD/SIMD/MISD/MIMD classifications.
Hammerstrom, D. [1990]. A VLSI architecture for high-performance, low-cost, on-chip learning. In: Proceedings
of the International Joint Conference on Neural Networks, San Diego, CA, IEEE Press. (June 17–21).
Hennessy, J. and D. Patterson [2019]. Chapters 6 and 8 in Computer Architecture: A Quantitative Approach, sixth edition, Morgan Kaufmann, Cambridge, MA.
A more in-depth coverage of a variety of multiprocessor and cluster topics, including programs and measurements.
Henning, J. L. [2007]. “SPEC CPU suite growth: an historical perspective” , Computer Architecture News. Vol.
35, no. 1 (March).
Gives the history of SPEC, including the use of SPECrate to measure performance on independent jobs, which is being used as a parallel benchmark.
Hillis, W . D. [1989]. The connection machine. The MIT Press.
PhD Dissertation that makes case for 1-bit SIMD computer.
Hord, R. M. [1982]. The Illiac-IV , the First Supercomputer, Computer Science Press, Rockville, MD.
A historical accounting of the Illiac IV project.
Hwang, K. [1993]. Advanced Computer Architecture with Parallel Programming, McGraw-Hill, New Y ork.
Ienne, P., T. Cornu, G. Kuhn. [1996]. Special-purpose digital hardware for neural networks: An architectural
survey, Journal of VLSI Signal Processing Systems for Signal, Image and Video Technology 13(1): 5–25.
Jouppi, N. [2018]. Google supercharges machine learning tasks with TPU custom chip. https://cloud.google.com/
blog/products/gcp/google-supercharges-machine-learning-tasks-with-custom-chip, (May 16).
Another textbook covering parallel computers.
Kozyrakis, C. and D. Patterson [2003]. “Scalable vector processors for embedded systems” , IEEE Micro 23:6
(November–December), 36–45.
Examination of a vector architecture for the MIPS instruction set in media and signal processing."
CAO - 1.pdf,785,pypdf,pypdf_scored_higher_than_marker,"587.e12 6.16 Historical Perspective and Further Reading
Menabrea, L. F . [1842]. “Sketch of the analytical engine invented by Charles Babbage” , Bibliothèque Universelle de Genève (October).
Certainly the earliest reference on multiprocessors, this mathematician made this comment while translating papers on Babbage’s mechanical computer.
Pfister, G. F . [1998]. In Search of Clusters: The Coming Battle in Lowly Parallel Computing , second edition,
Prentice Hall, Upper Saddle River, NJ.
Putnam, A, et al. [2016]. A reconfigurable fabric for accelerating large-scale datacenter services,
Commun. ACM 59(11):114–122 (November).
An entertaining book that advocates clusters and is critical of NUMA multiprocessors.
Regnier, G., S. Makineni, I. Illikkal, R. Iyer, D. Minturn, R. Huggahalli, and A. Foong [2004]. TCP onloading for data center servers. Computer, 37(11), 48–58.
A paper describing benefits of doing TCP/IP inside servers vs. external hardware.
Seitz, C. [1985]. “The Cosmic Cube” , Comm. ACM 28 1 (January), 22–31.
A tutorial article on a parallel processor connected via a hypertree. The Cosmic Cube is the ancestor of the Intel supercomputers.
Slotnick, D. L. [1982]. “The conception and development of parallel processors—a personal memoir” , Annals of the History of Computing 4: 1 (January), 20–30.
Recollections of the beginnings of parallel processing by the architect of the Illiac I V .
Williams, S., J. Carter, L. Oliker, J. Shalf, and K. Y elick [2008]. “Lattice Boltzmann simulation optimization on
leading multicore platforms, ” International Parallel & Distributed Processing Symposium (IPDPS).
Paper containing the results of the four multicores for LBMHD.
Williams, S., L. Oliker, R. Vuduc, J. Shalf, K. Y elick, and J. Demmel [2007]. “Optimization of sparse matrix- vector multiplication on emerging multicore platforms, ” Supercomputing (SC).
Paper containing the results of the four multicores for SPmV .
Williams, S. [2008]. Autotuning Performance of Multicore Computers, Ph.D. Dissertation, U.C. Berkeley.
Dissertation containing the roofline model.
Woo, S. C., M. Ohara, E. Torrie, J. P . Singh, and A. Gupta. “The SPLASH-2 programs: characterization and
methodological considerations, ” Proceedings of the 22nd Annual International Symposium on Computer
Architecture (ISCA ’95), May, 24–36.
Paper describing the second version of the Stanford parallel benchmarks."
CAO - 1.pdf,786,vision_latex,vision_latex::markdown_low_quality_score,"\\section{References}
B. F. Cooper, A. Silberstein, E. Tam, R. Ramakrishnan, R. Sears. Benchmarking cloud serving systems with YCSB, In: Proceedings of the 1st ACM Symposium on Cloud computing, June 10--11, 2010, Indianapolis, Indiana, USA, doi:10.1145/1807128.1807152.
G. Regnier, S. Makineni, R. Illikkal, R. Iyer, D. Minturn, R. Huggahalli, D. Newell, L. Cline, and A. Foong. TCP onloading for data center servers. IEEE Computer, 37(11):48--58, 2004.

\\section{6.17 Self-Study}
DSAs are leading to more computing options and a greater need to compare the costs of alternatives. For example, how do we compare the cost of running a program on a general-purpose CPU, a GPU, or an FPGA? Costs are traditionally difficult to measure, as the list price may not be what customers really have to pay, especially if they are buying a large number of computers.

\\textbf{Cloudy Prices.} One marketplace where prices are fixed and public for everyone is the cloud. Go to a favorite cloud provider and find the current hourly cost to rent a CPU, an FPGA, and a GPU. For example, at AWS in 2020, example instances are
\\begin{itemize}
    \\item CPU: r5.2xlarge
    \\item FPGA: f1.2xlarge
    \\item GPU: p3.2xlarge
\\end{itemize}
What are the rental prices of the FPGA and GPU relative to CPU?

\\textbf{Enhanced Genomes.} One estimate is that the total number of people whose genomes have been sequenced is about 1 million as of 2020. The dropping cost of genome sequencing could lead to large demand to analyze the raw sequencing data. A paper by Lisa Wu et al.~\\cite{Wu19} used a DSA implemented in an FPGA to accelerate a critical piece of genomic analysis from 42 hours on a CPU to 31 minutes on an FPGA. Although Wu et al. were skeptical that the program would run faster on GPUs due to load imbalances between threads, for the sake of argument, let us suppose it runs three times as fast on a GPU as on a CPU. Using your answer to Cloudy Prices, what are the costs to sequence a genome on each platform? What are the costs of the FPGA and GPU relative to that of the CPU?

\\textbf{Really Enhanced Genomes.} A rough rule of thumb is that a custom chip is at least ten times as fast as the equivalent design in an FPGA. The issue is that a custom chip has a much higher development cost (``nonrecurring costs,'' or NRE) than that of an FPGA. Michael Taylor and his students did some novel investigations to establish these costs~\\cite{Mag16, Kha17}. The ASIC NRE must include the cost of making the masks, and they are a substantial part of the overall costs as this table"
CAO - 1.pdf,787,pypdf,pypdf_scored_higher_than_marker,"6.17 Self-Study 589 shows for some example designs as of 2017 [Kha17]. The authors point out that
ASICs are so much faster than the alternatives that the main question is how to pay for the NRE.
Technology
Mask cost $1,250,000 $2,250,000 $5,700,000
66%
$8,616,000
52%
$4,301,000
38%
$3,259,000
Percentage of overall NRE
Total NRE
40nm 28nm 16nm
How many genomes do you need to sequence to recover the NRE for each ASIC design? The wet lab cost of genome sequencing in 2020 is about $700 per genome.
Would you use FPGAs or custom ASICs for the data processing?
Answers to Self-Study
Cloudy Prices for AWS US East in 2020.
n CPU r5.2xlarge: $0.504 per hour.
n GPU p3.2xlarge: $3.06 per hour. It costs 6.1 times as much as the CPU.
n FPGA f1.2xlarge: $1.65 per hour. It costs 3.3 times as much as the CPU.
Enhanced Genomes n 42 hours ∗ $0.504 per hour = $21.17 to sequence one genome on CPUs.
n 31 minutes/60 minutes per hour ∗ $1.65 per hour = $0.85. FPGAs cost 0.04 times as much as CPUs (1/25th).
n 42/3 hours ∗ $3.06 per hour = $21.17 = $42.84. GPUs cost 2.0 times as much as CPUs.
Really Enhanced Genomes
Technology
Total NRE $3,259,000 $4,301,000 $8,616,000
$0.85
10,136,471
$0.85
5,060,000
$0.85
3,834,118
Cost per genome on FPGA
Number Genomes to recover NRE
40nm 28nm 16nm
Given these assumptions, the data processing cost per genome is already so cheap compared with the wet lab costs that it will be hard to justify ASICs until the demand for sequencing per year per site is for tens of millions genomes."
CAO - 1.pdf,788,pymupdf,pymupdf_scored_higher_than_marker,"Chapter 6 Parallel Processors from Client to Cloud
6.18
Exercises
6.1 First, write down a list of your daily activities that you typically do on a
weekday. For instance, you might get out of bed, take a shower, get dressed, eat
breakfast, dry your hair, brush your teeth. Make sure to break down your list so you have a minimum of 10 activities.
6.1.1 [5] <§6.2> Now consider which of these activities is already exploiting
some form of parallelism (e.g., brushing multiple teeth at the same time, versus one
at a time, carrying one book at a time to school, versus loading them all into your
backpack and then carry them “in parallel”). For each of your activities, discuss if they are already working in parallel, but if not, why they are not.
6.1.2 [5] <§6.2> Next, consider which of the activities could be carried out
concurrently (e.g., eating breakfast and listening to the news). For each of your activities, describe which other activity could be paired with this activity.
6.1.3 [5] <§6.2> For Exercise 6.1.2, what could we change about current systems
(e.g., showers, clothes, TVs, cars) so that we could perform more tasks in parallel?
6.1.4 [5] <§6.2> Estimate how much shorter time it would take to carry out these activities if you tried to carry out as many tasks in parallel as possible.
6.2 You are trying to bake three blueberry pound cakes. Cake ingredients are as follows:
1 cup butter, softened
1 cup sugar
4 large eggs
1 teaspoon vanilla extract
1/2 teaspoon salt
1/4 teaspoon nutmeg
1 1/2 cups flour
1 cup blueberries
The recipe for a single cake is as follows:
Step 1: Preheat oven to 325°F (160°C). Grease and flour your cake pan.
Step 2: In large bowl, beat together with a mixer butter and sugar at medium speed until light and fluffy. Add eggs, vanilla, salt and nutmeg. Beat until thoroughly blended. Reduce mixer speed to low and add flour, 1/2 cup at a time, beating just until blended.
Step 3: Gently fold in blueberries. Spread evenly in prepared baking pan. Bake for 60 minutes."
CAO - 1.pdf,789,pymupdf,pymupdf_scored_higher_than_marker,"6.18 Exercises
6.2.1 [5] <§6.2> Your job is to cook three cakes as efficiently as possible.
Assuming that you only have one oven large enough to hold one cake, one large
bowl, one cake pan, and one mixer, come up with a schedule to make three cakes as quickly as possible. Identify the bottlenecks in completing this task.
6.2.2 [5] <§6.2> Assume now that you have three bowls, three cake pans and
three mixers. How much faster is the process now that you have additional resources?
6.2.3 [5] <§6.2> Assume now that you have two friends that will help you cook,
and that you have a large oven that can accommodate all three cakes. How will this change the schedule you arrived at in Exercise 6.2.1 above?
6.2.4 [5] <§6.2> Compare the cake-making task to computing three iterations
of a loop on a parallel computer. Identify data-level parallelism and task-level parallelism in the cake-making loop.
6.3 Many computer applications involve searching through a set of data and
sorting the data. A number of efficient searching and sorting algorithms have been
devised in order to reduce the runtime of these tedious tasks. In this problem we will consider how best to parallelize these tasks.
6.3.1 [10] <§6.2> Consider the following binary search algorithm (a classic divide and conquer algorithm) that searches for a value X in a sorted N-element array A and returns the index of matched entry:
BinarySearch(A[0..N−1], X) { low = 0 high = N −1 while (low <= high) { mid = (low + high) / 2 if (A[mid] >X) high = mid −1 else if (A[mid] <X) low = mid + 1 else return mid // found return −1 // not found
Assume that you have Y cores on a multi-core processor to run BinarySearch.
Assuming that Y is much smaller than N, express the speed-up factor you might expect to obtain for values of Y and N. Plot these on a graph.
6.3.2 [5] <§6.2> Next, assume that Y is equal to N. How would this affect your conclusions in your previous answer? If you were tasked with obtaining the best
speed-up factor possible (i.e., strong scaling), explain how you might change this code to obtain it."
CAO - 1.pdf,790,pymupdf,pymupdf_scored_higher_than_marker,"Chapter 6 Parallel Processors from Client to Cloud
6.4 Consider the following piece of C code:
for (j=2;j<=1000;j++)
D[j] = D[j−1]+D[j−2];
The RISC-V code corresponding to the above fragment is:
addi x5, x0, 8000 add x12, x10, x5 addi x11, x10, 16
LOOP: fld f0, -16(x11) fld f1, -8(x11) fadd.d f2, f0, f1 fsd f2, 0(x11) addi x11, x11, 8 ble x11, x12, LOOP
The latency of an instruction is the number of cycles that must come between that
instruction and an instruction using the result. Assume floating point instructions have the following associated latencies (in cycles):
fadd.d fld fsd
6.4.1 [10] <§6.2> How many cycles does it take to execute this code?
6.4.2 [10] <§6.2> Re-order the code to reduce stalls. Now, how many cycles does
it take to execute this code? (Hint: You can remove additional stalls by changing the offset on the fsd instruction.)
6.4.3 [10] <§6.2> When an instruction in a later iteration of a loop depends
upon a data value produced in an earlier iteration of the same loop, we say that
there is a loop-carried dependence between iterations of the loop. Identify the loop- carried dependences in the above code. Identify the dependent program variable and assembly-level registers. You can ignore the loop induction variable j.
6.4.4 [15] <§6.2> Rewrite the code by using registers to carry the data between iterations of the loop (as opposed to storing and re-loading the data from main
memory). Show where this code stalls and calculate the number of cycles required
to execute. Note that for this problem you will need to use the assembler pseudo- instruction “fmv.d rd, rs1,” which writes the value of floating-point register
rs1 into floating-point register rd. Assume that fmv.d executes in a single cycle.
6.4.5 [10] <§6.2> Loop unrolling was described in Chapter 4. Unroll and optimize the loop above so that each unrolled loop handles three iterations of
the original loop. Show where this code stalls and calculate the number of cycles required to execute."
CAO - 1.pdf,791,pymupdf,pymupdf_scored_higher_than_marker,"6.18 Exercises
6.4.6 [10] <§6.2> The unrolling from Exercise 6.4.5. works nicely because we happen to want a multiple of three iterations. What happens if the number of iterations is not known at compile time? How can we efficiently handle a number
of iterations that isn’t a multiple of the number of iterations per unrolled loop?
6.4.7 [15] <§6.2> Consider running this code on a two-node distributed memory message passing system. Assume that we are going to use message passing
as described in Section 6.8, where we introduce a new operation send (x, y) that
sends to node x the value y, and an operation receive( ) that waits for the value
being sent to it. Assume that send operations take one cycle to issue (i.e., later instructions on the same node can proceed on the next cycle), but take several
cycles to be received on the receiving node. Receive instructions stall execution on
the node where they are executed until they receive a message. Can you use such a
system to speed up the code for this exercise? If so, what is the maximum latency for receiving information that can be tolerated? If not, why not?
6.5 Consider the following recursive mergesort algorithm (another classic divide and conquer algorithm). Mergesort was first described by John Von Neumann in
1945. The basic idea is to divide an unsorted list x of m elements into two sublists
of about half the size of the original list. Repeat this operation on each sublist, and
continue until we have lists of size 1 in length. Then starting with sublists of length
1, “merge” the two sublists into a single sorted list.
Mergesort(m) var list left, right, result if length(m) ≤ 1 return m else var middle = length(m) / 2 for each x in m up to middle add x to left for each x in m after middle add x to right left = Mergesort(left) right = Mergesort(right) result = Merge(left, right) return result
The merge step is carried out by the following code:
Merge(left,right) var list result"
CAO - 1.pdf,792,pypdf,pypdf_scored_higher_than_marker,"594 Chapter 6 Parallel Processors from Client to Cloud while length(left) >0 and length(right) > 0 if first(left) ≤ first(right) append first(left) to result left = rest(left) else append first(right) to result right = rest(right) if length(left) >0 append rest(left) to result if length(right) >0 append rest(right) to result return result
6.5.1 [10] <§6.2> Assume that you have Y cores on a multicore processor to run
Mergesort. Assuming that Y is much smaller than length (m), express the speed-up
factor you might expect to obtain for values of Y and length (m). Plot these on a graph.
6.5.2 [10] <§6.2> Next, assume that Y is equal to length (m). How would this
affect your conclusions in your previous answer? If you were tasked with obtaining the best speed-up factor possible (i.e., strong scaling), explain how you might change this code to obtain it.
6.6 Matrix multiplication plays an important role in a number of applications.
Two matrices can only be multiplied if the number of columns of the first matrix is equal to the number of rows in the second.
Let’s assume we have an m × n matrix A and we want to multiply it by an n × p
matrix B. We can express their product as an m × p matrix denoted by AB (or A·B).
If we assign C = AB, and ci,j denotes the entry in C at position (i, j), then for each element i and j with 1 ≤ i ≤ m and 1≤ j ≤ p ca bij ik k,j
, ,
∑ . Now we want to
see if we can parallelize the computation of C. Assume that matrices are laid out in memory sequentially as follows: a1,1, a2,1, a3,1, a4,1, … , etc.
6.6.1 [10] <§6.5> Assume that we are going to compute C on both a single-core shared-memory machine and a four-core shared-memory machine. Compute the speed-up we would expect to obtain on the four-core machine, ignoring any memory issues.
6.6.2 [10] <§6.5> Repeat Exercise 6.6.1, assuming that updates to C incur a cache miss
due to false sharing when consecutive elements are in a row (i.e., index i) are updated.
6.6.3 [10] <§6.5> How would you fix the false sharing issue that can occur?
6.7 Consider the following portions of two different programs running at the same time on four processors in a symmetric multicore processor (SMP). Assume that before this code is run, both x and y are 0."
CAO - 1.pdf,793,pymupdf,pymupdf_scored_higher_than_marker,"6.18 Exercises
Core 1: x = 2;
Core 2: y = 2;
Core 3: w = x + y + 1;
Core 4: z = x + y;
6.7.1 [10] <§6.5> What are all the possible resulting values of w,x,y, and z?
For each possible outcome, explain how we might arrive at those values. You will need to examine all possible interleavings of instructions.
6.7.2 [5] <§6.5> How could you make the execution more deterministic so that only one set of values is possible?
6.8 The dining philosopher’s problem is a classic problem of synchronization
and concurrency. The general problem is stated as philosophers sitting at a round
table doing one of two things: eating or thinking. When they are eating, they are
not thinking, and when they are thinking, they are not eating. There is a bowl of
pasta in the center. A fork is placed in between each philosopher. The result is
that each philosopher has one fork to her left and one fork to her right. Given the
nature of eating pasta, the philosopher needs two forks to eat, and can only use the forks on her immediate left and right. The philosophers do not speak to one another.
6.8.1 [10] <§6.8> Describe the scenario where none of philosophers ever eats
(i.e., starvation). What is the sequence of events that happen that lead up to this problem?
6.8.2 [10] <§6.8> Describe how we can solve this problem by introducing the
concept of a priority. Can we guarantee that we will treat all the philosophers fairly?
Explain.
Now assume we hire a waiter who is in charge of assigning forks to philosophers.
Nobody can pick up a fork until the waiter says they can. The waiter has global knowledge of all forks. Further, if we impose the policy that philosophers will
always request to pick up their left fork before requesting to pick up their right fork, then we can guarantee to avoid deadlock.
6.8.3 [10] <§6.8> We can implement requests to the waiter as either a queue of
requests or as a periodic retry of a request. With a queue, requests are handled in
the order they are received. The problem with using the queue is that we may not
always be able to service the philosopher whose request is at the head of the queue
(due to the unavailability of resources). Describe a scenario with five philosophers
where a queue is provided, but service is not granted even though there are forks
available for another philosopher (whose request is deeper in the queue) to eat.
6.8.4 [10] <§6.8> If we implement requests to the waiter by periodically repeating our request until the resources become available, will this solve the problem described in Exercise 6.8.3? Explain."
CAO - 1.pdf,794,pymupdf,pymupdf_scored_higher_than_marker,"Chapter 6 Parallel Processors from Client to Cloud
6.9 Consider the following three CPU organizations:
CPU SS: A two-core superscalar microprocessor that provides out-of-order issue
capabilities on two function units (FUs). Only a single thread can run on each core at a time.
CPU MT: A fine-grained multithreaded processor that allows instructions from
two threads to be run concurrently (i.e., there are two functional units), though only instructions from a single thread can be issued on any cycle.
CPU SMT: An SMT processor that allows instructions from two threads to be run
concurrently (i.e., there are two functional units), and instructions from either or both threads can be issued to run on any cycle.
Assume we have two threads X and Y to run on these CPUs that include the following operations:
Thread X
Thread Y
A1 – takes three cycles to execute
B1 – take two cycles to execute
A2 – no dependences
B2 – conflicts for a functional unit with B1
A3 – conflicts for a functional unit with A1
B3 – depends on the result of B2
A4 – depends on the result of A3
B4 – no dependences and takes two cycles to execute
Assume all instructions take a single cycle to execute unless noted otherwise or they encounter a hazard.
6.9.1 [10] <§6.4> Assume that you have one SS CPU. How many cycles will it
take to execute these two threads? How many issue slots are wasted due to hazards?
6.9.2 [10] <§6.4> Now assume you have two SS CPUs. How many cycles will it
take to execute these two threads? How many issue slots are wasted due to hazards?
6.9.3 [10] <§6.4> Assume that you have one MT CPU. How many cycles will it
take to execute these two threads? How many issue slots are wasted due to hazards?
6.9.4 [10] <§6.4> Assume you have one SMT CPU. How many cycles will it take to execute the two threads? How many issue slots are wasted due to hazards?
6.10 Virtualization software is being aggressively deployed to reduce the costs of managing today’s high-performance servers. Companies like VMWare, Microsoft,
and IBM have all developed a range of virtualization products. The general concept,
described in Chapter 5, is that a hypervisor layer can be introduced between the hardware and the operating system to allow multiple operating systems to share
the same physical hardware. The hypervisor layer is then responsible for allocating
CPU and memory resources, as well as handling services typically handled by the operating system (e.g., I/O)."
CAO - 1.pdf,795,pymupdf,pymupdf_scored_higher_than_marker,"6.18 Exercises
Virtualization provides an abstract view of the underlying hardware to the hosted operating system and application software. This will require us to rethink how multi-core and multiprocessor systems will be designed in the future to support the sharing of CPUs and memories by a number of operating systems concurrently.
6.10.1 [30] <§6.4> Select two hypervisors on the market today, and compare and contrast how they virtualize and manage the underlying hardware (CPUs and memory).
6.10.2 [15] <§6.4> Discuss what changes may be necessary in future multi-core
CPU platforms in order to better match the resource demands placed on these
systems. For instance, can multithreading play an effective role in alleviating the competition for computing resources?
6.11 We would like to execute the loop below as efficiently as possible. We have two different machines, a MIMD machine and a SIMD machine.
for (i=0; i<2000; i++) for (j=0; j<3000; j++)
X_array[i][j] = Y_array[j][i] + 200;
6.11.1 [10] <§6.3> For a four-CPU MIMD machine, show the sequence of
RISC-V instructions that you would execute on each CPU. What is the speed-up for this MIMD machine?
6.11.2 [20] <§6.3> For an eight-wide SIMD machine (i.e., eight parallel SIMD functional units), write an assembly program in using your own SIMD extensions to RISC-V to execute the loop. Compare the number of instructions executed on the SIMD machine to the MIMD machine.
6.12 A systolic array is an example of an MISD machine. A systolic array is a
pipeline network or “wavefront” of data processing elements. Each of these elements
does not need a program counter since execution is triggered by the arrival of data.
Clocked systolic arrays compute in “lock-step” with each processor undertaking alternate compute and communication phases.
6.12.1 [10] <§6.3> Consider proposed implementations of a systolic array
(you can find these on the Internet or in technical publications). Then attempt to program the loop provided in Exercise 6.11 using this MISD model. Discuss any difficulties you encounter.
6.12.2 [10] <§6.3> Discuss the similarities and differences between an MISD and SIMD machines. Answer this question in terms of data-level parallelism."
CAO - 1.pdf,796,pypdf,pypdf_scored_higher_than_marker,"598 Chapter 6 Parallel Processors from Client to Cloud
6.13 Assume we want to execute the DAXPY loop shown on page 529 in RISC-V vector assembly on the NVIDIA 8800 GTX GPU described in this chapter. In this problem, we will assume that all math operations are performed on single- precision floating-point numbers (we will rename the loop SAXPY). Assume that instructions take the following number of cycles to execute.
Loads Stores Add.S Mult.S
5 2 3 4
6.13.1 [20] <§6.7> Describe how you will constructs warps for the SAXPY loop to exploit the eight cores provided in a single multiprocessor.
6.14 Download the CUDA Toolkit and SDK from https://developer.nvidia.com/ cuda-toolkit. Make sure to use the “emurelease” (Emulation Mode) version of the
code. (Y ou will not need actual NVIDIA hardware for this assignment.) Build the
example programs provided in the SDK, and confirm that they run on the emulator.
6.14.1 [90] <§6.7> Using the “template” SDK sample as a starting point, write a
CUDA program to perform the following vector operations:
1) a − b (vector-vector subtraction)
2) a · b (vector dot product)
The dot product of two vectors a = [a1, a2, … , an] and b = [b1, b2, … , bn] is defined as:
ab ab ab ab ab ii nn⋅= =+ ++
11 22
Submit code for each program that demonstrates each operation and verifies the correctness of the results.
6.14.2 [90] <§6.7> If you have GPU hardware available, complete a performance analysis on your program, examining the computation time for the GPU and a CPU
version of your program for a range of vector sizes. Explain any results you see.
6.15 AMD has recently announced integrating a graphics processing unit with
their x86 cores into a single package (though with different clocks for each of the cores). This is an example of a heterogeneous multiprocessor system. One of the key design points is to allow for fast data communication between the CPU and the GPU. Before AMD’s Fusion architecture, communications were needed between
discrete CPU and GPU chips. Presently, the plan is to use multiple (at least 16) PCI express channels to facilitate intercommunication.
6.15.1 [25] <§6.7> Compare the bandwidth and latency associated with these two interconnect technologies."
