book_name,page_number,source_used,decision_reason,text
CN - 3.pdf,833,pymupdf,pymupdf_scored_higher_than_marker,"832 Chapter 24 / Electronic Mail, DNS, and HTTP
Table 24.8 Augmented BNF Notation Used in URL and HTTP Specifications
• Words in lowercase represent variables or names of rules.
• A rule has the form name = definition
• DIGIT is any decimal digit; CRLF is carriage return, line feed; SP is one or more spaces.
• Quotation marks enclose literal text.
• Angle brackets, ""6"" ""7"", may be used within a definition to enclose a rule name when their presence will facilitate clarity.
• Elements separated by bar (""
"") are alternatives.
• Ordinary parentheses are used simply for grouping.
• The character ""*"" preceding an element indicates repetition. The full form is:
6I7*6J7element
indicating at least I and at most J occurrences of element. *element allows any number, including 0;
1*element requires at least one element; and 1*2element allows 1 or 2 elements; 6N7element means exactly N elements.
• Square brackets, ""["" ""],"" enclose optional elements.
• The construct ""#"" is used to define, with the following form:
6I7#6J7element
• indicating at least I and at most J elements, each separated by a comma and optional linear white space.
• A semicolon at the right of a rule starts a comment that continues to the end of the line.
• General-Headers: Contains fields that are applicable to the request message but that do not apply to the entity being transferred.
• Request-Headers: Contains information about the request and the client. For example, a request may be conditional, specifying under what conditions the requested action is to be determined. A field in this header may also indicate which formats and encodings the client is able to handle.
• Entity-Header: Contains information about the resource identified by the
­request and information about the entity body, if any.
• Entity-Body: The body of the message.
A response message has the same structure as a request message, but substi- tutes the following headers for the request line and the request headers:
• Status-Line: Indicates the version of HTTP used in this message and provides status information about this response. For example, “OK” means that the request was successfully completed.
• Response-Headers: Provide additional data that expand on the status infor- mation in the status line.
Although the basic transaction mechanism is simple, there is a large number
of fields and parameters defined in HTTP. In the remainder of this section, we look
at the general header fields. Following sections describe request headers, response headers, and entities."
CN - 3.pdf,834,pymupdf,pymupdf_scored_higher_than_marker,"24.3 / Web Access and HTTP 833
General Header Fields General header fields can be used in both request and
response messages. These fields are applicable in both types of messages and con-
tain information that does not directly apply to the entity being transferred. The fields are as follows:
• Cache-Control: Specifies directives that must be obeyed by any caching mech- anisms along the request/response chain. The purpose is to prevent a cache from adversely interfering with this particular request or response.
• Connection: Contains a list of keywords and header field names that only apply to this TCP connection between the sender and the nearest nontunnel recipient.
• Date: Date and time at which the message originated.
• Forwarded: Used by gateways and proxies to indicate intermediate steps along a request or response chain. Each gateway or proxy that handles a mes- sage may attach a Forwarded field that gives its URL.
• Keep-Alive: May be present if the keep-alive keyword is present in an ­incoming
Connection field, to provide information to the requester of the persistent con- nection. This field may indicate a maximum time that the sender will keep the connection open waiting for the next request or the maximum number of addi- tional requests that will be allowed on the current persistent connection.
• MIME-Version: Indicates that the message complies with the indicated
­version of MIME.
• Pragma: Contains implementation-specific directives that may apply to any recipient along the request/response chain.
• Upgrade: Used in a request to specify what additional protocols the client sup- ports and would like to use; used in a response to indicate which protocol will be used.
Request Messages
A full request message consists of a status line followed by one or more general,
­request, and entity headers, followed by an optional entity body.
Request Methods A full request message always begins with a Request-Line, which has the following format:
Request@Line = Method SP Request@URL SP HTTP@Version CRLF
The Method parameter indicates the actual request command, called a method in HTTP. Request-URL is the URL of the requested resource, and HTTP-Version is the version number of HTTP used by the sender.
The following request methods are defined in HTTP/1.1:
• OPTIONS: A request for information about the options available for the request/response chain identified by this URL.
• GET: A request to retrieve the information identified in the URL and return it in a entity body. A GET is conditional if the If-Modified-Since header field is included and is partial if a Range header field is included."
CN - 3.pdf,835,pymupdf,pymupdf_scored_higher_than_marker,"834 Chapter 24 / Electronic Mail, DNS, and HTTP
• HEAD: This request is identical to a GET, except that the server’s response
must not include an entity body; all of the header fields in the response are the same as if the entity body were present. This enables a client to get informa- tion about a resource without transferring the entity body.
• POST: A request to accept the attached entity as a new subordinate to the iden- tified URL. The posted entity is subordinate to that URL in the same way that
a file is subordinate to a directory containing it, a news article is subordinate to a newsgroup to which it is posted, or a record is subordinate to a database.
• PUT: A request to accept the attached entity and store it under the supplied
URL. This may be a new resource with a new URL or a replacement of the contents of an existing resource with an existing URL.
• PATCH: Similar to a PUT, except that the entity contains a list of differences from the content of the original resource identified in the URL.
• COPY: Requests that a copy of the resource identified by the URL in the
­Request-Line be copied to the location(s) given in the URL-Header field in the Entity-Header of this message.
• MOVE: Requests that the resource identified by the URL in the Request-
Line be moved to the location(s) given in the URL-Header field in the Entity-
Header of this message. Equivalent to a COPY followed by a DELETE.
• DELETE: Requests that the origin server delete the resource identified by the URL in the Request-Line.
• LINK: Establishes one or more link relationships from the resource iden- tified in the Request-Line. The links are defined in the Link field in the
Entity-Header.
• UNLINK: Removes one or more link relationships from the resource iden- tified in the Request-Line. The links are defined in the Link field in the
­Entity-Header.
• TRACE: Requests that the server return whatever is received as the entity body of the response. This can be used for testing and diagnostic purposes.
• WRAPPED: Allows a client to send one or more encapsulated requests. The requests may be encrypted or otherwise processed. The server must unwrap the requests and process accordingly.
• Extension-method: Allows additional methods to be defined without chang- ing the protocol, but these methods cannot be assumed to be recognizable by the recipient.
Request Header Fields Request header fields function as request modifiers, pro-
viding additional information and parameters related to the request. The following fields are defined in HTTP/1.1:
• Accept: A list of media types and ranges that are acceptable as a response to this request.
• Accept-Charset: A list of character sets acceptable for the response.
• Accept-Encoding: List of acceptable content encodings for the entity body.
Content encodings are primarily used to allow a document to be compressed"
CN - 3.pdf,836,pymupdf,pymupdf_scored_higher_than_marker,"24.3 / Web Access and HTTP 835 or encrypted. Typically, the resource is stored in this encoding and only decoded before actual use.
• Accept-Language: Restricts the set of natural languages that are preferred for the response.
• Authorization: Contains a field value, referred to as credentials, used by the client to authenticate itself to the server.
• From: The Internet e-mail address for the human user who controls the requesting user agent.
• Host: Specifies the Internet host of the resource being requested.
• If-Modified-Since: Used with the GET method. This header includes a date/ time parameter; the resource is to be transferred only if it has been modified since the date/time specified. This feature allows for efficient cache update.
A caching mechanism can periodically issue GET messages to an origin server and will receive only a small response message unless an ­update is needed.
• Proxy-Authorization: Allows the client to identify itself to a proxy that requires authentication.
• Range: In a GET message, a client can request only a portion of the identified resource by specifying a range of bytes in the entity body.
• Referrer: The URL of the resource from which the Request-URL was
­obtained. This enables a server to generate lists of back-links.
• Unless: Similar in function to the If-Modified-Since field, with two differences:
(1) It is not restricted to the GET method, and (2) comparison is based on any
Entity-Header field value rather than a date/time value.
• User-Agent: Contains information about the user agent originating this
request. This is used for statistical purposes, the tracing of protocol violations, and automated recognition of user agents for the sake of tailoring responses to avoid particular user agent limitations.
Response Messages
A full response message consists of a status line followed by one or more general, response, and entity headers, followed by an optional entity body.
Status Codes A full response message always begins with a Status-Line, which has the following format:
Status@Line = HTTP@Version SP Status@Code SP Reason@Phrase CRLF
The HTTP-Version value is the version number of HTTP used by the sender. The
Status-Code is a three-digit integer that indicates the response to a received ­request, and the Reason-Phrase provides a short textual explanation of the status code.
HTTP/1.1 includes a rather large number of status codes, organized into the following categories:
• Informational: The request has been received and processing continues. No entity body accompanies this response."
CN - 3.pdf,837,pymupdf,pymupdf_scored_higher_than_marker,"836 Chapter 24 / Electronic Mail, DNS, and HTTP
• Successful: The request was successfully received, understood, and accepted.
The information returned in the response message depends on the request method, as follows:
• GET: The contents of the entity body correspond to the requested resource.
• HEAD: No entity body is returned.
• POST: The entity describes or contains the result of the action.
• TRACE: The entity contains the request message.
• Other methods: The entity describes the result of the action.
• Redirection: Further action is required to complete the request.
• Client Error: The request contains a syntax error or the request cannot be ­fulfilled.
• Server Error: The server failed to fulfill an apparently valid request.
Response Header Fields Response header fields provide additional informa-
tion related to the response that cannot be placed in the Status-Line. The following fields are defined in HTTP/1.1:
• Location: Defines the exact location of the resource identified by the
Request-URL.
• Proxy-Authenticate: Included with a response that has a status code of Proxy
Authentication Required. This field contains a “challenge” that indicates the authentication scheme and parameters required.
• Public: Lists the nonstandard methods supported by this server.
• Retry-After: Included with a response that has a status code of Service
­Unavailable and indicates how long the service is expected to be unavailable.
• Server: Identifies the software product used by the origin server to handle the request.
• WWW-Authenticate: Included with a response that has a status code of
Unauthorized. This field contains a “challenge” that indicates the authentica- tion scheme and parameters required.
Entities
An entity consists of an entity header and an entity body in a request or response
message. An entity may represent a data resource, or it may constitute other infor- mation supplied with a request or response.
Entity Header Fields Entity header fields provide optional information about
the entity body or, if no body is present, about the resource identified by the request.
The following fields are defined in HTTP/1.1:
• Allow: Lists methods supported by the resource identified in the Request-
URL. This field must be included with a response that has a status code of
Method Not Allowed and may be included in other responses.
• Content-Encoding: Indicates what content encodings have been applied to the resource. The only encoding currently defined is zip compression.
• Content-Language: Identifies the natural language(s) of the intended audi- ence of the enclosed entity."
CN - 3.pdf,838,pymupdf,pymupdf_scored_higher_than_marker,"24.4 / Recommended Reading and Animations 837
• Content-Length: The size of the entity body in octets.
• Content-MD5: For future study. MD5 refers to the MD5 hash code function, described in Appendix Q.
• Content-Range: For future study. The intent is that this will indicate a portion of the identified resource that is included in this response.
• Content-Type: Indicates the media type of the entity body.
• Content-Version: A version tag associated with an evolving entity.
• Derived-From: Indicates the version tag of the resource from which this entity was derived before modifications were made by the sender. This field and the
Content-Version field can be used to manage multiple updates by a group of users.
• Expires: Date/time after which the entity should be considered stale.
• Last-Modified: Date/time that the sender believes the resource was last modified.
• Link: Defines links to other resources.
• Title: A textual title for the entity.
• Transfer-Encoding: Indicates what type of transformation has been applied to the message body to transfer it safely between the sender and the recipient.
The only encoding defined in the standard is chunked. The chunked option
­defines a procedure for breaking an entity body into labeled chunks that are transmitted separately.
• URL-Header: Informs the recipient of other URLs by which the resource can be identified.
• Extension-Header: Allows additional fields to be defined without changing the
protocol, but these fields cannot be assumed to be recognizable by the recipient.
Entity Body An entity body consists of an arbitrary sequence of octets. HTTP
is designed to be able to transfer any type of content, including text, binary data,
audio, images, and video. When an entity body is present in a message, the interpre-
tation of the octets in the body is determined by the entity header fields Content-
Encoding, Content-Type, and Transfer-Encoding. These define a three-layer, ordered encoding model:
entity@body: = Transfer@Encoding1Content@Encoding1Content@Type1data222
The data are the content of a resource identified by a URL. The Content-Type
field determines the way in which the data are interpreted. A Content-Encoding may
be applied to the data and stored at the URL instead of the data. Finally, on transfer, a Transfer-Encoding may be applied to form the entity body of the message.
24.4 Recommended Reading and Animations
[KHAR98] provides an overview of SMTP.
[MOGU02] discusses the design strengths and weaknesses of HTTP.
[GOUR02] provides comprehensive coverage of HTTP. Another good treatment is
[KRIS01]. [MOCK88] is an overview of DNS."
CN - 3.pdf,839,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section{838 CHAPTER 24 / ELECTRONIC MAIL, DNS, AND HTTP}

\\begin{center}
\\begin{tabular}{@{}l@{}}
\\textbf{GOUR02} Gourley, D., et al. \\textit{HTTP: The Definitive Guide}. Sebastopol, CA: O'Reilly, 2002. \\\\
\\textbf{KHAR98} Khare, R. ``The Spec's in the Mail.'' \\textit{IEEE Internet Computing}, September/October 1998. \\\\
\\textbf{KRIS01} Krishnamurthy, B., and Rexford, J. \\textit{Web Protocols and Practice: HTTP/1.1, Networking Protocols, Caching, and Traffic Measurement}. Upper Saddle River, NJ: Prentice Hall, 2001. \\\\
\\textbf{MOCK88} Mockapetris, P., and Dunlap, K. ``Development of the Domain Name System.'' \\textit{ACM Computer Communications Review}, August 1988. \\\\
\\textbf{MOGU02} Mogul, J. ``Clarifying the Fundamentals of HTTP.'' \\textit{Proceedings of the Eleventh International Conference on World Wide Web}, 2002.
\\end{tabular}
\\end{center}

\\begin{center}
\\includegraphics[width=0.1\\textwidth]{_page_0_Picture_7.jpeg}
\\end{center}

\\subsection*{Animations}
Animations that illustrate SMTP, DNS, and HTTP are available at the Premium Web site. The reader is encouraged to view these animations to reinforce concepts from this chapter.

\\section*{24.5 KEY TERMS, REVIEW QUESTIONS, AND PROBLEMS}

\\subsection*{Key Terms}
\\begin{tabular}{|l|l|l|}
\\hline
Backus-Naur Form (BNF) & HTTP tunnel & recursive technique \\\\
base64 transfer encoding & Hypertext Transfer Protocol (HTTP) & resolver \\\\
domain & iterative technique & resource record (RR) \\\\
domain name & Multipurpose Internet Mail Extensions (MIME) & root name server \\\\
Domain Name System (DNS) & name server & Simple Mail Transfer Protocol (SMTP) \\\\
electronic mail & origin server & Uniform Resource Locator (URL) \\\\
HTTP gateway & radix-64 encoding & Zone \\\\
HTTP message & & \\\\
HTTP proxy & & \\\\
\\hline
\\end{tabular}

\\subsection*{Review Questions}
\\begin{enumerate}
\\item[24.1] What is the difference between RFC 821 and RFC 822?
\\item[24.2] What are the SMTP and MIME standards?
\\item[24.3] What is the difference between a MIME content type and a MIME transfer encoding?
\\item[24.4] Briefly explain radix-64 encoding.
\\item[24.5] What is DNS?
\\end{enumerate}"
CN - 3.pdf,840,pymupdf,pymupdf_scored_higher_than_marker,"24.5 / Key Terms, Review Questions, and Problems 839
24.6
What is the difference between a name server and a resolver in DNS?
24.7
What is a DNS resource record?
24.8
Give a brief description of DNS operation.
24.9
What is the difference between a domain and a zone?
24.10
Explain the difference between the recursive technique and the iterative technique in DNS.
24.11
What is meant by saying that HTTP is a stateless protocol?
24.12
Explain the differences among HTTP proxy, gateway, and tunnel.
24.13
What is the function of the cache in HTTP?
Problems
Note: For some of the problems in this chapter, you will need to consult the relevant RFCs.
24.1
Suppose that two persons in two different cities are sending and receiving e-mails. In
the first situation, they are at home and are using their personal computers, which are
directly connected to the Internet. In the second situation, they are using computers
at their workplaces. Suppose that a workplace has a LAN and uses one mail server
connected to the Internet. Users need to send and receive their emails using this mail
server. Use diagrams to show how the various components of e-mail architecture are involved in each of the message transfers.
24.2
Give an example of how you can directly use SMTP to send an e-mail to a single recipient.
24.3
Two of the MIME headers of a message have the following contents: Content-Type:
Multipart/Mixed, Content-Transfer-Encoding: 7 bits. What do you understand from this?
24.4
Suppose a single email message from email ID magenta@colors.net is to be sent to
three recipients with the email IDs violet@colors.net, indigo@colors.net, and lilac@
colors.net. What will be the SMTP conversation if lilac@colors.net is an invalid ID?
24.5
We’ve seen that the character sequence “<CR><LF>.<CR><LF>” indicates the end
of mail data to an SMTP-server. What happens if the mail data itself contains that character sequence?
24.6
Users are free to define and use additional header fields other than the ones defined in RFC 822. Such header fields must begin with the string “X-”. Why?
24.7
If you need to download only the text portion of a multimedia email, will you choose
POP3 or IMAP4? Justify your choice.
24.8
Although TCP is a full-duplex protocol, SMTP uses TCP in a half-duplex fashion.
The client sends a command and then stops and waits for the reply. How can this half- duplex operation fool the TCP slow-start mechanism when the network is running near capacity?
24.9
Identify the need for dynamic DNS in the current online climate.
24.10
A DNS resolver typically issues a query using UDP but may also use TCP. Is there a
problem using TCP for this purpose? If so, what do you suggest is the solution? Hint:
Consider the TCP and UDP headers.
24.11
Can you classify domain names according to their sequence of labels?
24.12
A DNS resolver has prior knowledge that the size of the response message is 1 KB.
Does it use a UDP or TCP connection?
24.13
We query an authoritative name server for the example.com zone in order to get the
IP address of www.example.com, the Web site of a large company. We get eight A
records in response to our query. We repeat this query several times, and note that
we continue getting the same eight A records, but in a different order each time.
Suggest a reason why."
CN - 3.pdf,841,pymupdf,pymupdf_scored_higher_than_marker,"840 Chapter 24 / Electronic Mail, DNS, and HTTP
24.14
The dig tool provides easy interactive access to the DNS. The dig tool is available for
UNIX and Windows operating systems. It can also be used from the Web. Here are two sites that, at the time of this writing, provided free access to dig:
Use the dig tool to get the list of root servers.
24.15
A problem of the resolver with caching is that it may give outdated mapping informa-
tion if the mapping is used for too long. What techniques may be used to counter this?
24.16
Choose a root server, and use the dig tool to send it a query for the IP address of sive lookups? Why or why not?
24.17
Type dig www.example.com A in order to get the IP address of www.example.com.
What’s the TTL of the A record returned in the response? Wait a while, and repeat the query. Why has the TTL changed?
24.18
With the widespread use of x-DSL and cable-modem technologies, many home
users now host Web sites on their own desktop computers. As their IP addresses are
dynamically assigned by their Internet service providers (ISPs), users must update
their DNS records every time their IP addresses change (it’s usually done by some
computer software on the user machine that automatically contacts the name server
to update the corresponding data whenever the assigned IP address changes). This
service is usually called Dynamic DNS. However, in order for these updates to work
as expected, there’s one field of each resource record that must be set to a quite
­different value from the typical ones. Which one, and why?
24.19
Secondary name servers periodically query the primary to check whether the zone
data has been updated. Regardless of how many resource records the zone data con-
tains, the secondary name servers need to query the primary only one resource record
to detect any changes on the zone data. Which resource record will they query? How will they use the requested information to detect changes?
24.20
A user on the host 170.210.17.145 is using a Web browser to visit www.example.com.
In order to resolve the “www.example.com” domain to an IP address, a query is sent
to an authoritative name server for the “example.com” domain. In response, the name
server returns a list of four IP addresses in the following order {192.168.0.1, 128.0.0.1,
200.47.57.1, 170.210.10.130}. Even though it is the last IP address in the list returned
by the name server, the Web browser creates a connection to 170.210.17.130. Why?
24.21
Before the deployment of DNS, a simple text file (HOSTS.TXT) centrally maintained at the SRI Network Information Center was used to enable mapping between host names and addresses. Each host connected to the Internet had to have an updated
local copy of it to be able to use host names instead of having to cope directly with
their IP addresses. Discuss the main advantages of the DNS over the old centralized
HOSTS.TXT system.
24.22
A client using an HTTP connection intends to download five different small images
from five different locations. How many times is a TCP connection made if they use
HTTP 1.0? What improvement would they notice if HTTP 1.1 is used instead?"
CN - 3.pdf,842,pymupdf,pymupdf_scored_higher_than_marker,"Internet Multimedia Support25 chapter
25.1 Real-Time Traffic
Real-Time Traffic Characteristics
Requirements for Real-Time Communication
Hard versus Soft Real-Time Applications
25.2 Voice over IP
VoIP Signaling
VoIP Processing
VoIP Context
25.3 Session Initiation Protocol
SIP Components and Protocols
SIP Uniform Resource Identifier
Examples of Operation
SIP Messages
Session Description Protocol
25.4 Real-Time Transport Protocol (RTP)
RTP Protocol Architecture
RTP Data Transfer Protocol
RTP Control Protocol (RTCP)
25.5 Recommended Reading
25.6 Key Terms, Review Questions, and Problems"
CN - 3.pdf,843,pymupdf,pymupdf_scored_higher_than_marker,"842 Chapter 25 / Internet Multimedia Support
Learning Objectives
After studying this chapter, you should be able to:
◆ Understand the transmission requirements for real-time traffic.
◆ Present an overview of VoIP networks.
◆ Summarize the key elements of RTP.
◆ Explain the complementary roles of RTP and RTCP.
With the increasing availability of broadband access to the Internet has come an increased interest in Web-based and Internet-based multimedia applica- tions. The term multimedia refers to the use of multiple forms of information,
including text, still images, audio, and video. The reader may find it useful to review Section 2.6 before proceeding.
An in-depth discussion of multimedia applications is well beyond the scope of this book. In this chapter, we focus on a few key topics. First, we examine some of the key characteristics of real-time traffic. Next we look at
SIP (Session Initiation Protocol) and its use to support voice over IP. Finally, we examine the Real-Time Transport Protocol.
25.1 Real-Time Traffic
The widespread deployment of high-speed LANs and WANs and the increase in
the line capacity on the Internet and other internets have opened up the possibil-
ity of using IP-based networks for the transport of real-time traffic. However, it is
important to recognize that the requirements of real-time traffic differ from those of high-speed but non-real-time traffic.
With traditional Internet applications, such as file transfer, electronic mail, and client/server applications including the Web, the performance metrics of interest are generally throughput and delay. There is also a concern with reli-
ability, and mechanisms are used to make sure that no data are lost, corrupted, or
misordered during transit. By contrast, real-time applications are more concerned
with timing issues. In most cases, there is a requirement that data be delivered
at a constant rate equal to the sending rate. In other cases, a deadline is associ-
ated with each block of data, such that the data are not usable after the deadline has expired."
CN - 3.pdf,844,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{Real-Time Traffic Characteristics}

Figure~\\ref{fig:real-time-traffic} illustrates a typical real-time environment. Here, a server is generating audio to be transmitted at 64 kbps. The digitized audio is transmitted in packets containing 160 octets of data, so that one packet is issued every 20 ms. These packets are passed through an internet and delivered to a multimedia PC, which plays the audio in real time as it arrives. However, because of the variable delay imposed by the Internet, the interarrival times between packets are not maintained at a fixed 20 ms at the destination. To compensate for this, the incoming packets are buffered, delayed slightly, and then released at a constant rate to the software that generates the audio.

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=\\textwidth]{_page_0_Figure_4.jpeg}
\\caption{Real-Time Traffic}
\\label{fig:real-time-traffic}
\\end{figure}"
CN - 3.pdf,845,vision_latex,vision_latex::markdown_contains_figure_placeholder,"The compensation provided by the delay buffer is limited. To understand this, we need to define the concept of \\textit{delay jitter}, which is the maximum variation in delay experienced by packets in a single session. For example, if the minimum end-to-end delay seen by any packet is 1 ms and the maximum is 6 ms, then the delay jitter is 5 ms. As long as the time delay buffer delays incoming packets by at least 5 ms, then the output of the buffer will include all incoming packets. However, if the buffer delayed packets only by 4 ms, then any incoming packets that had experienced a relative delay of more than 4 ms (an absolute delay of more than 5 ms) would have to be discarded so as not to be played back out of order.

The description of real-time traffic so far implies a series of equal-size packets generated at a constant rate. This is not always the profile of the traffic. Figure 25.2 illustrates some of the common possibilities:

\\begin{itemize}
    \\item \\textbf{Continuous data source:} Fixed-size packets are generated at fixed intervals. This characterizes applications that constantly generate data, have few redundancies, and that are too important to compress in a lossy way. Examples are air traffic control radar and real-time simulations.
    \\item \\textbf{On/off source:} The source alternates between periods when fixed-size packets are generated at fixed intervals and periods of inactivity. A voice source, such as in telephony or audio conferencing, fits this profile.
    \\item \\textbf{Variable packet size:} The source generates variable-length packets at uniform intervals. An example is digitized video in which different frames may experience different compression ratios for the same output quality level.
\\end{itemize}

\\subsection*{Requirements for Real-Time Communication}

[ARAS94] lists the following as desirable properties for real-time communication:

\\begin{itemize}
    \\item Low jitter
    \\item Low latency
    \\item Ability to easily integrate non-real-time and real-time services
    \\item Adaptable to dynamically changing network and traffic conditions
    \\item Good performance for large networks and large numbers of connections
    \\item Modest buffer requirements within the network
    \\item High effective capacity utilization
    \\item Low overhead in header bits per packet
    \\item Low processing overhead per packet within the network and at the end system
\\end{itemize}

\\begin{figure}[htbp]
    \\centering
    \\includegraphics[width=\\textwidth]{_page_0_Figure_18.jpeg}
    \\caption{Real-Time Packet Transmission (based on [ARAS94])}
    \\label{fig:25.2}
\\end{figure}"
CN - 3.pdf,846,pymupdf,pymupdf_scored_higher_than_marker,"25.2 / Voice Over IP 845
These requirements are difficult to meet in a wide area IP-based network or internet. Neither TCP (Transport Control Protocol) nor UDP (User Datagram
Protocol) by itself is appropriate. We will see that RTP provides a reasonable foun- dation for addressing these issues.
Hard versus Soft Real-Time Applications
A distinction needs to be made between hard and soft real-time communication
applications. Soft real-time applications can tolerate the loss of some portion of the
communicated data, while hard real-time applications have zero loss tolerance. In
general, soft real-time applications impose fewer requirements on the network, and
it is therefore permissible to focus on maximizing network utilization, even at the
cost of some lost or misordered packets. In hard real-time applications, a deter-
ministic upper bound on jitter and high reliability takes precedence over network
­utilization considerations.
25.2 Voice Over IP
We have referred a number of times in this text to the trend toward the convergence
of data, voice, and video transmission using IP-based networks. This convergence
enables the delivering of advanced services at lower cost for residential users, busi-
ness customers of varying sizes, and service providers. One of the key technologies
underlying this convergence is VoIP (voice over IP), which has become increasingly prevalent in organizations of all sizes.
In essence, VoIP is the transmission of speech across IP-based network. VoIP works by encoding voice information into a digital format, which can be carried
across IP networks in discrete packets. VoIP has two main advantages over tradi- tional telephony.
1. A VoIP system is usually cheaper to operate than an equivalent telephone system with a PBX and conventional telephone network service. There are several rea-
sons for this. Whereas traditional telephone networks allocate dedicated ­circuits for voice communications using circuit switching, VoIP uses packet switching, allowing the sharing of transmission capacity. Further, packetized voice trans-
mission fits well in the framework of the TCP/IP protocol suite, enabling the use of application- and transport-level protocols to support communications.
2. VoIP readily integrates with other services, such as combining Web access with telephone features through a single PC or terminal.
VoIP Signaling
Before voice can be transferred using VoIP, a call must be placed. In a traditional phone network, the caller enters the digits of the called number. The telephone
number is processed by the provider’s signaling system to ring the called number.
With VoIP, the calling user (program or individual) supplies the phone number of
a URI (Universal Resource Indicator, a form of URL), which then triggers a set of protocol interactions resulting in the placement of the call."
CN - 3.pdf,847,vision_latex,vision_latex::markdown_contains_figure_placeholder,"The heart of the call placement process for VoIP is the Session Initiation Protocol (SIP). SIP supports not only VoIP but also many multimedia applications. Section 25.3 discusses SIP.

\\subsection{VoIP Processing}

Once a called party responds, a logical connection is established between the two parties (or more for a conference call), and voice data may be exchanged in both directions. Figure~\\ref{fig:voip_processing} illustrates the basic flow of voice data in one direction in a VoIP system. On the sending side, the analog voice signal is first converted into a digital bit stream and then segmented into packets. The packetization is performed, typically, by RTP. This protocol includes mechanisms for labeling the packets so that they can be reassembled in the proper order at the receiving end, plus a buffering function to smooth out reception and deliver the voice data in a continuous flow. The RTP packets are then transmitted across the Internet or a private internet using the User Datagram Protocol and IP protocols.

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=\\textwidth]{_page_0_Figure_5.jpeg}
\\caption{VoIP Processing}
\\label{fig:voip_processing}
\\end{figure}"
CN - 3.pdf,848,vision_latex,vision_latex::markdown_contains_figure_placeholder,"At the receiving end, the process is reversed. The packet payloads are reassembled by RTP and put into the proper order. The data are then decompressed and the digitized voice is processed by a digital-to-analog converter to produce analog signals for the receiver's telephone or headset speaker.

\\subsection{VoIP Context}
Ultimately, VoIP using IP-based networks may replace the public circuit-switched networks in use today. But for the foreseeable future, VoIP must coexist with the existing telephony infrastructure. Figure~\\ref{fig:voip_context} suggests some of the key elements involved in the coexistence of the older and newer technologies.

The deployment of the VoIP infrastructure has been accompanied by a variety of end-user products including the following:
\\begin{itemize}
    \\item \\textbf{Traditional telephone handset:} These corded or cordless units function much like a traditional telephone but are VoIP capable. They typically have many additional features, making use of a screen, and providing capabilities found in smart mobile phones.
    \\item \\textbf{Conferencing units:} These provide the same basic service of conventional conference calling phone systems. These units also allow users to coordinate other data communications services, such as text, graphics, video, and whiteboarding.
\\end{itemize}

\\begin{figure}[htbp]
    \\centering
    \\includegraphics[width=0.8\\textwidth]{_page_0_Picture_8.jpeg}
    \\caption{VoIP Context}
    \\label{fig:voip_context}
\\end{figure}"
CN - 3.pdf,849,pymupdf,pymupdf_scored_higher_than_marker,"848 Chapter 25 / Internet Multimedia Support
• Mobile units: Smart phones and other cell phones with VoIP capability can tie directly into a VoIP network without going through any kind of gateway system.
• Softphone: The term softphone refers to software operating on a PC that implements VoIP. Typically, the PC is configured with a headset or a tele- phone that makes use of a USB connection to the PC.
There is a wide variety of infrastructure equipment developed to support
VoIP. Here we mention two noteworthy types:
• IP PBX: The IP PBX is designed to support digital and analog phones and connect to IP-based networks using VoIP, as well as provide if needed a con- nection to the public switched telephone network using traditional technology.
• Media gateway: The media gateway connects different physical networks in order to provide end-to-end connectivity. An important type of media gate- way connects a VoIP network to a circuit-switched telephone network, pro- viding the necessary conversion and signaling.
The VoIP environment continues to evolve with a large number of products
being developed for service providers, businesses, and residential/personal users.
25.3 Session Initiation Protocol
The Session Initiation Protocol (SIP), defined in RFC 3261, is an application-
level control protocol for setting up, modifying, and terminating real-time sessions between participants over an IP data network. The key driving force behind SIP
is to enable Internet telephony, also referred to as voice over IP (VoIP). SIP can
support any type of single media or multimedia session, including teleconferencing.
SIP supports five facets of establishing and terminating multimedia communications:
• User location: Users can move to other locations and access their telephony or other application features from remote locations.
• User availability: Determination of the willingness of the called party to engage in communications.
• User capabilities: Determination of the media and media parameters to be used.
• Session setup: Set up point-to-point and multiparty calls, with agreed session parameters.
• Session management: Including transfer and termination of sessions, modify- ing session parameters, and invoking services.
SIP employs design elements developed for earlier protocols. SIP is based on an HTTP-like request/response transaction model. Each transaction consists of a
client request that invokes a particular method, or function, on the server and at
least one response. SIP uses most of the header fields, encoding rules, and status
codes of HTTP. This provides a readable text-based format for displaying informa-
tion. SIP also uses concepts similar to the recursive and iterative searches of DNS"
